strain	Albendazole_cv.EXT	Albendazole_cv.TOF	Albendazole_f.ad	Albendazole_f.L1	Albendazole_f.L2L3	Albendazole_f.L4	Albendazole_iqr.EXT	Albendazole_iqr.TOF	Albendazole_mean.EXT	Albendazole_mean.norm.EXT	Albendazole_mean.TOF	Albendazole_median.EXT	Albendazole_median.norm.EXT	Albendazole_median.TOF	Albendazole_n	Albendazole_norm.n	Albendazole_q10.EXT	Albendazole_q10.norm.EXT	Albendazole_q10.TOF	Albendazole_q25.EXT	Albendazole_q25.norm.EXT	Albendazole_q25.TOF	Albendazole_q75.EXT	Albendazole_q75.norm.EXT	Albendazole_q75.TOF	Albendazole_q90.EXT	Albendazole_q90.norm.EXT	Albendazole_q90.TOF	Albendazole_var.EXT	Albendazole_var.TOF
JU2587	0.0191552682272642	0.0488778772795982	0.159885502465099	-0.0100823308624901	-0.0517170149051259	-0.106828003276689	261.136288538392	77.2646808632192	114.199930339299	-0.110708306163274	45.492573821321	75.4450159116751	-0.0808097402829739	36.6553074436396	41.9741982999644	13.3025147438827	-9.78632423153383	-0.0793577574008125	5.37252097539697	-4.17172234295414	-0.15767166728793	11.2493923987199	248.039191338145	-0.122713227862452	82.1807120066324	327.43360487061	0.0950799695875591	96.9017892027459	113469.731296072	9888.79687849629
JU2592	-0.0409866025957499	-0.0713379717242242	-0.0656015987615193	-0.0473309463490571	0.0794846636593284	0.0700519366558544	-130.83896547211	-57.7406797903943	-96.2368674127085	0.0691803279532733	-25.11217775504	-85.7350917404941	0.0723693900281658	-19.148035367912	31.5317200781038	5.46962826459211	47.550479474128	0.0838653359890318	20.815508537637	16.0802295841555	0.0719316856028244	13.7827340539309	-132.782214027387	0.0227459916510615	-47.3103862791497	-256.67275386106	0.0907688962954973	-57.2572464292428	-94759.5242351388	-8150.328652989
JU2593	0.0232545921245418	0.0437575383410287	0.220364336424507	-0.0183155405180167	-0.0344422764840345	-0.134317633004087	420.729822262199	85.8081114551477	226.190800291679	0.0507632083194967	59.1993421787123	188.795394126639	0.0997278070685256	77.7564743964168	64.4593443720786	22.342156560843	-23.4763394350958	-0.165102826905722	1.39038633989686	-11.7270932632105	-0.168102686614719	10.1661301859881	438.191335295935	0.0242374092058758	97.4272278012434	523.442043871245	0.554670565661591	143.8055954241	195108.352413061	13788.5832755939
JU2600	0.0391102242250294	0.0232308000398351	-0.0934435913405386	0.00351243406145022	0.120397726333937	-0.0292346757379211	-114.498647522971	-10.8367527529856	-96.1006666182899	0.00832155539928274	-35.7834538953053	-18.1902282571571	0.22323426027048	-36.5702463970836	-46.8041772347971	-15.6090375150088	-23.4374287327091	-0.0144704519041869	-10.6772706333416	-91.859526290025	-0.0744951809204721	-39.6412746027229	-170.956714313531	0.119713934379932	-42.7375923330676	-213.908311614741	0.0349318147443818	-47.7700792322994	-50373.7843873477	-3170.03723874756
JU2610	0.0645667569365945	-0.0191434757895084	-0.133561085871639	-0.0123634686622304	0.0716881675977878	0.0814369210793681	-195.907255282821	-47.5515364046482	-112.172690188907	-0.109128017308653	-31.0095213338743	-69.0991256259119	-0.0916275227521448	-15.4393008675076	6.08015162618608	1.91353074881636	11.7517467782455	-0.00386721471737649	-0.249841599083487	-45.9611858937182	-0.0392311182061188	-7.8869046744825	-262.858214867495	-0.113312483766787	-61.0776518253772	-275.273853171559	-0.124194965158493	-65.6536867512968	-58187.3943069874	-6070.08861074604
JU2619	-0.0644176158177639	-0.0281444651517502	0.132807055062651	0.0279939982176813	-0.0922123158430517	-0.0666834660809801	113.296970559835	10.6159592654172	70.4973646088398	0.295682227685863	1.39923626793609	224.161798868759	0.424053318480791	23.5384582181588	-73.9357320873353	-24.7485269709102	-40.6593461642774	-0.0785706904459038	-8.80300818952996	79.6641350439319	0.354804717621738	2.50596737178115	119.063004559747	0.47843780203559	11.2271346568194	86.2322153713055	0.319315020756596	-13.1102397960728	-11220.2991229149	-1740.54939996955
JU2800	-0.0455997699268305	-0.0243396255615751	-0.0619673382097216	0.0164246578693113	0.0193541268767306	0.0270572641511462	-137.776204989771	-13.5866200309175	-29.5097534931299	0.0522189068313649	-19.8442179473892	45.5810074016246	0.0874857653411734	0.230529812167519	-58.7834907652863	-19.2623043724184	-27.1697648420975	0.031357262909952	-3.56070823410052	-40.0839021216979	0.0843688221579546	-7.95907378261303	-56.4454229891888	0.0660458809561008	-27.8345582932799	-107.465694434665	-0.0582727251039234	-42.5788560719124	-73635.4060578792	-3501.46544555404
JU2825	-0.0152464454069715	-0.0349959161092959	-0.026640697117065	0.00852503263236215	0.00416290613622235	0.0595748160961135	-81.8464034826616	-47.5819295145863	-85.1556594120645	0.133052891799499	-32.9577516981327	-47.7915416055534	0.135279285064196	-13.5482504688069	26.1069299222048	8.82957230816002	-20.7472202186573	-0.0579304447927591	-7.22609887165858	-35.600236081892	0.0515454224025681	-18.2111079248229	-125.837791146927	0.225976727704369	-52.9005233835457	-129.725352961738	0.17431051628112	-60.028938732685	-75271.624166575	-7536.31138342251
JU2829	0.0125894283922302	0.057912179844652	0.181345418496767	-0.026650357194458	-0.0460211820688887	-0.102000818037278	448.041100240739	95.0284418647473	198.599842960119	0.0100482437106515	80.1277242895873	166.547258630494	-0.0374001518099058	47.4189179304385	59.3175082346963	19.0965283743559	2.01628299562409	-0.0476422100307728	11.3209423673012	-20.58762355975	-0.304479450745381	27.6749796373959	420.692111119308	0.0991278373842802	119.453949747528	566.726754135922	0.283355490556546	166.161660152198	210797.306094884	12559.5318933551
JU2838	0.141128402329509	0.0401749155098738	-0.139522059111546	0.0723114165077045	0.119339699702507	-0.0596750832738243	-213.274651630767	-42.6914777094789	-207.802243545515	-0.351230738037088	-52.0351133435526	-171.32291842715	-0.444874028552418	-56.2626366604824	29.7529713861491	10.9625197682053	-32.4765760759467	-0.112160747443162	-11.4257158053124	-89.2467360019731	-0.289658583910761	-27.6933585467181	-316.298695854199	-0.47779175084787	-75.123615638786	-382.454520800112	-0.355670084726362	-72.4782292713292	-90279.5907571865	-4635.17315188528
JU2853	-0.0936320192255921	-0.0581252064013772	-0.057115128511952	-0.0290810915401399	0.00719105360826047	0.0903460398072136	-171.882354937737	-25.3665601342564	-57.9096560308893	-0.0590670868249162	-12.1746131128704	-45.9330401042894	0.0181359688796517	-2.17673934900062	32.1338475020212	11.3962028801193	1.07000193901401	0.0833927545664439	-0.690682280921997	-6.32541993964534	0.185824860405674	6.5399520073835	-150.121957453137	-0.104222106901626	-19.5231287954463	-167.496404631531	-0.258761542161016	-31.4450423219898	-103895.342807194	-4825.26247619712
JU2862	0.294070517394828	0.224760799721175	0.0532402229434742	0.0865783749039911	-0.0689857804503286	-0.0786501623634094	81.6628601181666	26.4071985238164	75.76037740942	-0.0889426602709417	3.95230152163328	-85.1964238501549	-0.283550144289601	-12.6697568434601	0.559713497360615	-1.89217398270463	-20.5808092045914	-0.0635187093832688	-23.0317473778037	-54.0286371352768	-0.285354329677031	-21.0382251790644	59.0499600874889	-0.138748621189212	5.66095256938191	80.5629328709174	0.149191298373309	16.5434062520645	325989.526209338	6710.20270107336
JU2866	-0.0996555172063377	-0.0593625960362298	-0.0951514370406031	-0.0269750766734152	-0.0216083657445214	0.180747581923352	-222.312084234321	-61.2849892526784	73.5746334503734	0.334494227936581	-1.27508167442898	58.6142080617752	0.276493825249139	-17.675365598938	-59.6199695202162	-20.273510866804	127.041245180549	0.581023175566703	23.9327485571821	212.266834737854	0.665933410998474	31.9691940750541	-14.9910108049763	0.206418883031442	-24.8924584293625	-84.5644412146113	0.296457964467994	-43.7349218630893	-110017.051433718	-2258.84686429853
JU2878	0.435121184174969	0.149062958215179	-0.0580801332021756	0.0326221123696736	0.0360587386698253	-0.0263065223463057	-65.8343494331323	17.9517734194207	-128.051729348479	-0.452743368960133	-31.9169631254712	-259.338980617664	-0.540826547767887	-56.7357109511767	17.7643566334422	4.92863485520357	-37.9478316272824	-0.194508612048364	-14.2201099157374	-118.318945282759	-0.333551970015517	-27.3184977844144	-225.198469530616	-0.52542098039742	-14.8040806495774	-165.780390917804	-0.597730464713153	-38.1532470162155	126135.32185751	2407.86270466365
JU2879	-0.0193565286762775	-0.0194852443204072	0.0747951895830768	0.0290441016541443	-0.0722311370522927	-0.0105572640569552	84.7928901292768	-11.7422988033918	-5.90659011270445	0.109546365732356	-3.14196724818767	13.9523072889589	0.188121380980143	6.5301486151564	-88.4702932329447	-23.4196125384912	-13.5589728785139	-0.0625838280407274	-18.5207303960451	-33.6853427718488	0.0897636792052509	17.4382535838682	52.3716201459875	0.199821038991121	1.21042548277264	26.8284244506352	0.120406804411482	-15.7494721998046	-73885.7704602501	-2487.43028336885
JU2906	-0.0167209763911385	-0.0164553911127889	-0.0599263577348466	-0.0215495803516331	0.0501386745052247	0.038510971685833	-107.903376402137	-21.8820602343704	-16.4710555608591	0.106939459037289	-15.3751504378805	-88.2816096808363	0.0236687528939303	-15.54366197997	31.0490053191731	10.6348933008982	26.0158085352094	0.158960143240201	-0.172314744691178	-9.33840865071766	0.16319650590093	-2.76493704020725	-68.2782982264134	0.0867543470666467	-27.4149229494187	-27.1954340587152	0.0818009130162696	-24.6248450952684	-38647.2265344612	-3694.87579038488
JU311	-0.0161715335663847	-0.0442481859279222	0.0121618392640911	-0.0533857149035739	0.0221600577101445	0.0352684298871553	-18.4964368738867	-10.0847878970765	32.8591749068804	0.0383672212630055	17.6644414396467	21.9137046380168	0.0299408025464934	10.0004753098837	-62.2686516408027	-10.6665748616704	39.2129900852896	0.0353898614266432	19.3182915557478	40.0785312630438	0.00258536525367992	19.5202350958092	78.2646778276181	0.0185367379395201	10.1925067685223	199.044971287154	0.100612466542316	-8.59477346262161	17465.5075329151	-2426.84721011766
JU3125	0.0243695355147781	0.0366716559498337	0.122650836057377	-0.0342932651628967	-0.0216396308617332	-0.0532372919879819	89.5324368524176	51.3251765683189	77.3733883762288	-0.117048567212653	41.6289287321169	-18.3169656223085	-0.308656328818605	30.1337033820211	84.3604902583889	27.8380807068881	-14.3658622719028	-0.142299048554029	3.58832981909318	-9.74396387822009	-0.196870667448618	15.0267608522143	151.089327454586	-0.104552525539789	61.4490391352739	317.24203008825	-0.00840276284954658	98.0167852925767	119354.917395455	7942.25579720974
JU3127	-0.0321030292057887	-0.0365727818873214	-0.0401253022490605	-0.00945770352447849	0.0246382120425594	0.0169010494012603	-9.75931804959795	-18.3479158687221	-12.0187667816497	0.0476373859166543	-8.33946716650764	-67.2371585789377	0.0408169249585871	-17.0010719792175	-32.1854079556359	-10.7189888433528	-8.17181891505885	0.0571140244380548	-3.12316248197521	15.675544249352	0.0592733989606401	4.72510389165445	23.3631181228251	0.12837235729512	-15.5074876749836	46.9642161709406	-0.05479947525168	-11.626713679866	-36324.0406919197	-3499.60888983635
JU3128	0.0197637377980602	0.0157196500235652	-0.0207545099169626	-0.00510370990549239	0.0605812556443075	-0.0707638161067081	-110.481185079277	-24.2251789308985	-47.9099217427844	-0.0665945718857674	-13.5316933868312	-44.5442502734236	-0.020973107931107	-16.0669239688355	29.2432516422379	10.7813375694379	-18.5319694564129	-0.0298970870329037	-4.4550528817128	-18.7917433589127	-0.0916760251956197	-6.97082877323002	-126.983875698649	-0.0427234623939231	-33.2797109608607	-45.2486216833309	-0.0389891275989408	-20.8217459019968	-25822.6956495779	-1242.34037283349
JU3134	-0.0681072420155304	-0.0214909009367432	-0.0866848493571222	-0.0270899001032022	0.0506636004224798	0.02889429735691	-163.958162308225	-29.3545350279268	-45.1601299604513	0.11406013575783	-27.0031097344409	76.8879089596242	0.159500706271758	-3.27100663977605	29.6817078355839	10.3095754511084	4.54813031258031	0.0664063097348277	7.07835433926785	-57.1921104574179	0.136901457848792	-17.4393848601863	-191.65539470821	0.0312619453412262	-48.7072395011553	-155.490516046528	0.0126948472793506	-48.6903234939128	-68587.7629610862	-4830.72787708174
JU3135	-0.000839071314737524	0.0452933750083283	0.15366915499747	0.00815775207467467	-0.0353948159373057	-0.116695624760281	404.526585327149	69.6106675563613	56.0769197139398	0.055179369048593	50.5855078278342	132.740654235836	0.050147550256995	29.9569727835394	45.9710655417563	15.1946376109424	-29.5691350770999	-0.159642166423337	-9.07863635120194	11.2954260009984	-0.189809341654602	9.12340093517727	236.276096412204	0.197703300292339	100.949249878892	527.267871719235	0.503767640974628	150.003676622444	238054.582135455	14273.9402742973
JU3137	-0.122795319010538	-0.059303051864109	-0.0231439911565405	-0.0389992597774061	-0.0319644801079823	0.0360355414682682	-132.319149404736	-35.2305890583475	-60.5094130266225	-0.00748095563245656	-3.32391974850847	-12.2850423657357	-0.0588802694559513	8.66169766570173	-51.8706360113525	-17.5866023278142	83.7909790887545	0.259318121090699	3.43616013553684	23.1298263016063	0.17486231409599	21.4046692832646	-75.2210687232688	-0.125987577357581	-30.939332838277	-338.136167623844	-0.0655959619901375	-44.270822053345	-127486.57452136	-7412.58865115546
JU3140	-0.186520648091275	-0.090235000192299	0.025732571492067	-0.0389142076901051	-0.11623692691572	0.150853597733359	59.7826439245751	-38.7852611436487	156.513231636449	0.305864585124134	23.8803833136781	226.777626976884	0.397276263436043	42.5589145766637	-9.39115508950075	-4.27524082688717	64.064781686506	0.282222129743119	13.8424815234314	118.158579129136	0.360870295899121	38.5873528819248	213.069956625501	0.373259084637559	20.0289115396827	106.019339896085	0.204848023706261	6.20613993662108	-41276.7458182862	-3115.06284152723
JU3144	-0.114817936381496	-0.0196953491278361	0.0209466136092872	-0.013858843124181	-0.0566518538655292	0.045482350011366	-29.3646296606085	-9.49122852520027	43.2697074637779	0.153760933282072	6.46658822352612	105.064434503007	0.306881633334049	14.0019542352488	-29.5614927636387	-8.90908979319502	-20.9993125907829	0.0395905682092041	-0.250733552786012	66.067604761899	0.196634343541629	-4.71041574823451	26.8001084103827	0.0854621572324448	1.87125100793065	69.0222143232343	0.119384031177328	12.7471891833916	-36992.4202192486	-1303.21728309985
JU346	0.177845505428338	0.118024095121772	0.115776160937031	0.0105786302046399	-0.0696007303646169	-0.0951314120097832	300.769135359373	82.2236725577084	116.340587113913	-0.205046288045097	36.7234218845914	-48.8476729050323	-0.33302488708935	13.8155228294774	46.0661191475001	25.2858138930743	-37.8941811886433	-0.214574621849886	-3.78029464559045	-75.0933977610862	-0.363779805030166	-7.1317919249928	225.632302790376	-0.197737482432378	64.1147050311475	444.068906338842	0.0534270274615873	108.804818866817	199562.681590526	11410.1223905914
JU367	0.190205290758791	0.0506901641093886	-0.17028334956553	0.0235593123649661	0.23350465260954	-0.0823144356454363	-194.472001289412	-28.0993256935531	-226.058921905838	-0.419347902734996	-54.2427983519415	-269.18778883567	-0.516421464206054	-73.5375893730365	-18.4961611927872	-5.28631902329126	-17.980122789563	-0.147445591669709	-12.4361641154473	-110.349080211764	-0.338474467150212	-39.3603710016141	-312.124995374885	-0.577521372292075	-68.3375676906459	-351.975685798695	-0.518839390178858	-69.9929015162977	-53146.1359370611	-3132.84753137075
JU393	-0.123564794721437	-0.0355084024560405	0.0635804422936941	-0.0278304657318128	-0.100282974786367	0.071665799492785	70.3948118278184	12.218313261847	69.3238117190064	0.114378921219531	24.1083678196149	116.994927532411	0.137497051876701	29.650571519159	16.5728874133772	4.92858410721663	36.691270834798	0.169238013754553	6.28447180396501	63.7549724032627	0.276359785522739	22.6592603710797	119.041133034122	0.0400986586684054	33.3046408593467	99.1159374981962	0.1444537938541	36.4928158039109	-29297.5078118536	691.627234006769
JU394	0.0845747388906045	0.0283652767837575	-0.00284802682642798	0.0194384779226647	0.00422525504629188	-0.0210095880578688	-7.95185881241566	9.61446148535925	-12.3837098913749	0.0650178296288378	-15.6185507225725	-42.3659355771019	0.0578692029269367	-10.1087516876751	-3.39698133848959	-1.49525042186187	-4.70617420169194	-0.0510878820920749	-2.8256396815636	-13.0447525075461	0.118260713635127	-11.6363788279276	3.04623949532069	0.12383790961734	-14.0595888482062	-65.0594778770193	0.0416099914774211	-4.85571503281486	12719.7831544266	-1361.74368757289
JU397	-0.203281147654255	-0.110643287765798	0.0294418175462821	-0.0319663750718761	-0.0600662086835689	0.0531919465202064	-77.4330675896511	-46.3164662770745	73.3587416481301	0.235839799305113	4.98946567644879	175.125645928652	0.413344412060636	24.4844238055566	-27.9003851812612	-13.3110996879479	49.9727285005264	0.0948111677668052	23.7588195748799	81.3469328141375	0.219999637803589	32.3054281758926	-25.1582863947353	0.287987922415403	-9.80521390932985	-35.6200807276568	0.264412649982142	-37.8280112863011	-62023.9103047861	-5739.72614311842
JU406	-0.0864002210173966	-0.0431130305014335	-0.0288996086742849	-0.0127213587981458	-0.00124223236286572	0.0382057094158514	-88.355498429676	-23.0509323569411	-30.651504181968	0.0653322065901502	-10.7333171623595	79.3755091541918	0.0761122620411354	9.27764919927535	8.01033561925416	2.32947903585756	2.84808889701615	0.0260801819707588	-1.04474693655168	11.2151864520048	0.0466080559598513	1.01258911595817	-81.4204642569237	-0.0443576919385831	-25.1511983864732	-218.27635945085	0.000790115209400679	-26.957852236842	-60299.7392656083	-3624.9081842407
JU440	-0.0390267146637074	0.00388511406617598	-0.0018237021103413	0.0391274975625374	-0.0224343727170083	-0.034918410697101	42.2268570255225	1.29218620049213	31.9648738051492	0.168959352981817	-8.34142789317579	55.2859807768055	0.263689462248875	-2.40323864048339	-92.1973873608765	-30.6973507332322	-27.1158209133831	0.00929656122048676	-10.9588439789785	-13.3318273953479	0.0227152699172942	-10.898423503643	27.2206049971447	0.275139117848327	-12.4773331265463	58.1102306254524	0.238565080215827	-24.6855088899808	9991.03889609872	-889.626343308832
JU561	-0.0537616855327128	-0.0649589990343435	0.0166975642641032	-0.040601376536428	-0.0117082008603531	0.0573230320987857	-147.739094540279	-45.4063459995896	8.06294472256717	0.18603937582412	-3.6889145440894	26.1677854381183	0.129046456411856	9.43125699240248	27.8557455183467	9.15403391520556	47.3414129642943	0.195309270125287	18.2962231952857	86.3113480312472	0.278374581089191	23.7332864237486	-102.942467928129	0.172899230087784	-27.4035710036138	2.116179873473	0.220727801978871	-18.9866357096652	-57749.3650754287	-5369.01981618931
JU642	-0.00923018402926087	-0.0295623651809068	-0.0715100898612944	-0.0453610713233744	0.0447309754284466	0.070619371172309	-102.511206238725	-15.6588022621958	-75.5612511569107	-0.125367363631611	-10.3071126445384	-69.5515815490597	-0.140808801344625	-11.744014763083	70.8948301337344	23.3087709155858	35.6909290501108	0.0650192499297809	7.32282889557647	5.35155137788438	-0.0261385093364926	3.20789735091774	-102.563839590246	-0.277970255573545	-15.6542434917179	-226.830339405698	-0.251163392216097	-29.6172348579101	-77288.3906191725	-3113.35747592841
JU751	0.0480749367174099	0.0691079450367742	0.0940240388131822	-5.1949518624563e-05	-0.0829639352898227	-0.0304411024074579	83.5881138508405	42.7916666512372	84.9795753105078	-0.0957316873955726	31.5962182176075	-11.3585808889335	-0.182497290650135	29.3954279135181	44.7321796106005	14.4473352468665	-34.8818743268761	-0.176621390428171	-5.62242432740144	-45.4352040020975	-0.246013024734736	-0.873035696527737	135.112947774031	-0.0877190289351182	42.6068221726779	81.7021482234162	-0.188862423371741	78.2723321807437	129479.798956127	8625.59127779153
JU774	0.0839816398236893	0.039466165789581	-0.0426257294975251	0.0553721443530614	0.00909782164563843	-0.0648778077947024	40.4941023450334	11.0303494450532	-36.3142246673329	-0.219459874428807	-13.7310950871142	-113.853107950448	-0.176295971266773	-23.3875192391442	-19.3228599062732	7.30431476144509	-36.7184588953907	-0.089801526480614	-15.4087075161237	-45.0888436264089	-0.122549965118259	-14.5035792410617	-7.56836164417343	-0.221646983328393	-14.0354055334341	-2.87747165264206	-0.196754066709235	1.43891497685398	18095.0448673732	1826.44015824398
JU775	0.0460429127349669	0.0499583609637138	-0.0208871213229896	-0.00178538764881774	0.0574838008342051	-0.00517849526863471	21.5998554059426	3.54390895523663	-32.2344072572528	-0.0477042874064236	-5.1453630311911	-11.4818307498202	0.0196893032997635	-17.1475670918193	-7.92822069926612	-1.64483015754971	1.66656590068233	-0.0228299830469132	-6.38903072751439	-70.8472444984167	-0.0733721865994614	-20.686733886747	-3.73494982803739	-0.131544122452854	-7.19000896210495	-101.013479726104	-0.132733704934554	-1.00602733154806	-15823.5347890841	767.574639959173
JU778	-0.0522625725511024	-0.0214569479552646	0.0220541839206208	-0.0343032421666593	0.0634542221767753	-0.0140084021455663	-74.6566400589202	-1.47868440293959	-54.950650662586	-0.0384522529273097	-6.20895068175619	23.3302413392082	-0.0278228688032572	-6.98535462634898	38.9117260007976	12.5210940410394	6.77439633252584	-0.0669540750254987	4.61809130748	-19.1726318114965	-0.00241777431034618	-5.49460120763181	-115.584796917899	-0.0934245509585314	-8.34167038710572	-119.58805198582	-0.106260319516315	5.79138921164946	-66141.9244351042	-2195.56181959572
JU782	0.0169645163860182	-0.0169004785219569	-0.102518681097636	-0.0175838612680105	0.100666036581811	0.0331589802391849	-227.355718465012	-42.6380242336708	-173.29328383156	-0.0413774441214723	-39.1043756358817	-129.338683866954	-0.02703900501598	-42.4703371842462	39.7421270373002	12.8474171369514	-12.5468866065858	-0.13183940985758	1.90314009205416	-79.2096406477542	-0.0808021261934735	-26.3563143709091	-329.637981778571	0.0181899893111099	-46.2379712649754	-347.055421907282	0.0300516725789174	-60.6798918518081	-132015.050481199	-8159.69744880758
JU792	-0.133278807740552	-0.0473249280026329	0.0139109801804836	-0.0243800956290789	-0.00953413395790886	0.0028346620461935	31.7037785934687	0.339655886204799	61.7132371387937	0.20370711943518	7.07491800827417	147.490778546619	0.206829588382619	9.52000226840849	-25.6081185087783	-9.01177258263492	49.740292105785	0.0270105268087246	4.14357472273598	24.0674191017598	0.33316054331592	5.54816882312231	61.3211835795011	0.284543333167919	23.147855708298	123.996125024591	-0.011416872391558	7.66368088874968	32165.2904031376	1512.88833390373
JU830	0.145660134724029	0.105902476654041	0.170680250205623	0.0421271001430898	-0.10552322609285	-0.103433283523302	450.034991739056	104.397288621979	148.598117778305	-0.16870884214361	49.9179171450958	21.3428755412721	-0.217750693850876	32.4714875016243	31.5824609800145	8.51742637837394	-53.2434182928261	-0.222961638950198	-12.5900188520678	-62.3690441314341	-0.390110178553334	3.62123033477842	384.262109088442	0.0748363302245265	102.881661405991	543.401995598984	0.0882014320630156	125.567351675781	257579.429848836	13895.2482129898
KR314	0.119990286605367	0.0935331367657765	0.140004896940732	0.0418479596994635	-0.0819852778399364	-0.0758659191680455	386.623067253296	96.9115042318378	126.507149196987	-0.0954602006604556	43.5270475486871	-67.5602855516409	-0.324557898111339	29.602750536358	11.5664648577191	8.15715978713968	-43.4094542378543	-0.147068140697528	-6.23630706272861	-64.0486280022206	-0.314412907597121	-6.29880742980392	317.462895389031	0.00757863977512229	95.6235621068363	537.750815432039	0.33731014939789	143.6234241084	231798.089508859	11165.7967441451
LKC34	0.00661205553096223	-0.00823270016491452	-0.0286302559379248	-0.017807586569587	0.00114707460207114	0.0439635450409722	7.45136347235467	-3.42183721159636	-10.5606522469361	0.0183742990262563	-0.934358333508809	-78.6720977905772	0.000666292695858299	-18.758405264508	-10.9833019885565	-3.10380748123564	45.7399525784266	0.127651710567783	7.04023876857313	25.7856049531958	0.131791458008546	6.21094558062662	29.4864369352189	0.0910264872282625	3.66821701501019	77.3534045110345	0.111992106228996	11.9741965414906	-16211.8710427861	-208.529103640676
MY1	-0.0393769797200579	-0.0388174129244944	-0.0256932758507427	0.00183790911956068	-0.00809153916748803	0.024820229493204	-2.82187710145915	-19.7067809373766	28.0760948088245	0.11462240289004	-4.28298620671422	47.5376079360269	0.222721196841459	12.2544239276379	35.3390534212046	10.6935418484034	-22.3665393587049	-0.0724644418344851	-4.4444696312348	25.3566592674809	0.0156733101310202	11.6861873062155	19.0708842923898	0.194497453124916	-9.91695901454146	-51.245608175039	0.164144217136188	-23.7375061262889	-16990.7307977176	-1957.06562500002
MY10	0.0670567798089059	0.0037324586478689	-0.0532055783692574	-0.0101418453273132	0.0247016781649023	0.0332004670157321	-48.6199181887929	-19.8045606449901	-89.38679802649	-0.151954011372459	-17.405976530185	-109.810398855101	-0.2234692513333	-11.3947536958693	92.0135457511353	30.3086818103679	-27.4474365358802	-0.0892384643933908	0.0566391820475666	-22.2504343049137	-0.139253908520417	-6.84315946459435	-91.123250819824	-0.140590479905993	-26.1127307064813	-172.907205415089	-0.115710744875695	-33.2832699643042	-28818.3630468931	-3103.74047554471
MY16	0.15035671116533	0.11495620315573	0.200114740274894	0.00448811742565369	-0.103238713142921	-0.0723945034362816	455.926578270429	108.926972436981	219.223907563957	0.110653581665948	62.2518933675442	-57.8034954073465	0.0179470520421561	54.7162296800978	72.2193929988444	24.3408254684936	-19.8161713753052	-0.145748992323665	-6.07150901952786	-13.7578322587604	-0.217179988223517	-3.88275452729418	455.703912681544	0.297719533671884	106.00470763075	716.788186499916	0.504935387155547	158.942783572298	330192.979919499	15821.8553604379
MY18	0.0775164536949906	0.0749208710318101	0.177355191228808	0.000121592625103	-0.157861365381435	-0.0180814097665883	290.616561868724	75.9060463193936	142.194393356792	-0.0774960364752436	53.6477852106453	34.3225913621602	-0.151505545495928	41.968534591913	86.5839161226841	28.5285534268321	-33.1013013549492	-0.173825819809423	-0.131477849899713	-13.5229605767479	-0.236742584627815	12.6416205413035	272.414364899321	-0.0290582259482548	89.8921622956126	478.970290487424	0.133687969876267	155.549452682334	163350.246011248	9919.69903902223
MY2147	-0.0664584808809553	-0.00359007561027343	-0.00759217670861278	-0.0143335845901664	-0.0269273434624724	0.0390573894684401	-26.7370384931089	-3.22865152472145	23.9017807094857	0.0241408152501935	6.57715677696777	33.7164555927565	0.176462921434614	8.11657414463978	55.8168531975303	-1.57010465707387	1.00574911279136	0.0563075250270002	4.81079031195167	26.445087486286	0.127224990335666	2.23599847699022	9.41565047710923	-0.0394653389915353	2.25573072214961	101.628112969778	-0.0180223375292708	-0.865063294814679	-1559.26249936215	-856.450824173314
MY2212	-0.00138012070849929	-0.0129699122585035	0.00297953988237432	-0.00723946827458067	0.0397382453822599	-0.0256733294895665	2.65877071987175	4.94075794485348	-27.1674468782836	-0.0647849046083453	-7.77026421509201	21.0321182413529	-0.0808014089169204	8.50578782886083	8.56553301614521	3.00687925678827	-18.5946874579893	-0.0802329623537771	-1.63989948118892	-87.0936525325761	-0.116385494002678	-15.9746162225011	-58.0171465618589	0.00363512308311484	-7.72759045659227	-85.4180801670886	-0.106384136452419	-14.4093614461394	-35363.8406098656	-2173.20819499764
MY23	0.00796279372481552	0.0426163818514056	0.214144949341195	-0.0216211920213604	-0.0915186261092235	-0.0830259618799598	304.025213720413	65.2348129493707	152.141056809094	-0.0433586214726409	52.4428485161878	58.4825399615614	-0.145627503993254	47.6370786062659	50.6470435928485	17.0821263231004	-17.0981732404492	-0.191230086532775	4.44718791623552	12.809503261549	-0.13670573472035	14.8267345890978	295.817054717038	0.103223722665039	78.9182292892915	412.295728410911	0.433113550023125	116.654760843296	130042.708055782	8607.2375103579
MY2453	-0.00357500830745344	0.0713114343101126	0.204233834780658	0.0246809383518485	-0.0725154415846894	-0.135675706368164	466.485968941891	141.699495873743	166.889778567365	-0.100504040939635	77.0865969460128	77.3168398724279	-0.147194804334124	59.2138955004904	67.720496473871	22.4839611616855	-37.6664630704979	-0.0953893381418078	-13.5134595958539	-3.91102959248186	-0.094749268362047	11.0504453051986	386.544990813743	-0.0508854526524584	146.463638451294	518.322186982841	0.00659980016236625	175.470210891796	185865.320054986	19015.0009270786
